R,G,B
34.849392361111114,86.83297821969697,45.96050347222222
34.849234532828284,86.87527619949495,45.98070549242424
34.85223327020202,86.86754261363636,46.033577967171716
34.888297032828284,86.83574021464646,46.0887389520202
34.941366792929294,86.81684027777777,46.143544823232325
34.96638257575758,86.81407828282828,46.03109217171717
34.957228535353536,86.7863005050505,46.052872474747474
34.97352430555556,86.79454703282828,46.04296875
34.998184974747474,86.81131628787878,46.10613952020202
35.00737847222222,86.86233428030303,46.09086963383838
35.009114583333336,86.87354008838383,46.086134785353536
35.01049558080808,86.91769255050505,46.09335542929293
35.00710227272727,86.94065656565657,46.093118686868685
34.99644886363637,86.95399305555556,46.086568813131315
34.998697916666664,86.99917140151516,46.12354008838384
34.98950441919192,87.03006628787878,46.14023042929293
34.984848484848484,87.06628787878788,46.12247474747475
34.97794349747475,87.09063289141415,46.137034406565654
34.96476483585859,87.13521938131314,46.14989741161616
35.00887784090909,87.20616319444444,46.19653566919192
34.996133207070706,87.2795928030303,46.230666035353536
34.98934659090909,87.33136047979798,46.25418244949495
34.9514283459596,87.34363162878788,46.222103851010104
34.82023358585859,87.25426136363636,46.13368055555556
34.73666351010101,87.10819128787878,46.04253472222222
34.767874053030305,87.05906723484848,46.07863794191919
34.824692234848484,87.04249526515152,46.073745265151516
34.85164141414141,87.04861111111111,46.07481060606061
34.680239898989896,86.58948863636364,45.68292297979798
34.694326073232325,86.56822127525253,45.68501420454545
34.6964172979798,86.56541982323232,45.699416035353536
34.706044823232325,86.53369633838383,45.64528093434343
34.71511994949495,86.53030303030303,45.65482954545455
34.73626893939394,86.52083333333333,45.63399621212121
34.72206439393939,86.5,45.63478535353536
34.74715909090909,86.52761994949495,45.660037878787875
34.773634785353536,86.55646306818181,45.685408775252526
34.794625946969695,86.56214488636364,45.70150726010101
34.81036931818182,86.59951073232324,45.695785984848484
34.81392045454545,86.6355744949495,45.69775883838384
34.7862610479798,86.64847695707071,45.710976957070706
34.78712910353536,86.65423768939394,45.72147253787879
34.790877525252526,86.72790404040404,45.770833333333336
34.795572916666664,86.77663352272727,45.77142518939394
34.79596748737374,86.80859375,45.8063841540404
34.780776515151516,86.84501262626263,45.78914141414141
34.802951388888886,86.90980113636364,45.83136047979798
34.792495265151516,86.96089804292929,45.850418244949495
34.78957544191919,87.00217013888889,45.842763573232325
34.77840909090909,87.06376262626263,45.89188762626262
34.76645359848485,87.11967329545455,45.88971748737374
34.76294191919192,87.15104166666667,45.902304292929294
34.68130523989899,87.14579387626263,45.884903724747474
34.54604640151515,86.97786458333333,45.744436553030305
34.51578282828283,86.92029671717172,45.71212121212121
34.574850063131315,86.91954703282828,45.75919349747475
34.61083491161616,86.92380839646465,45.741990214646464
34.63944128787879,86.94515467171718,45.81463068181818
34.63174715909091,86.93777619949495,45.79178503787879
34.63581123737374,86.94657512626263,45.78764204545455
34.65242266414141,86.9497711489899,45.78799715909091
34.632694128787875,86.9391966540404,45.76621685606061
34.59966856060606,86.91059027777777,45.72214330808081
34.62421085858586,86.89804292929293,45.749526515151516
34.64429450757576,86.91307607323232,45.75698390151515
34.65893308080808,86.94397095959596,45.797348484848484
34.68706597222222,86.9676846590909,45.757773042929294
34.684067234848484,86.9833096590909,45.783499053030305
34.67392676767677,87.02304292929293,45.76878156565657
34.66899463383838,87.03831281565657,45.83439867424242
34.683475378787875,87.09603851010101,45.81952335858586
34.66161616161616,87.12247474747475,45.865372474747474
34.67791193181818,87.16812657828282,45.87977430555556
34.667929292929294,87.20328282828282,45.87184343434343
34.64749053030303,87.19594381313131,45.837673611111114
34.64697758838384,87.2348879419192,45.89429450757576
34.628353851010104,87.25603693181819,45.886245265151516
34.633798926767675,87.30062342171718,45.91662720959596
34.647806186868685,87.39464962121212,45.95241477272727
34.628945707070706,87.41193181818181,45.964646464646464
34.50205176767677,87.33080808080808,45.8727904040404
34.39090119949495,87.21571180555556,45.802359532828284
34.393544823232325,87.17668876262626,45.78480113636363
34.45217803030303,87.16003787878788,45.773989898989896
34.47415561868687,87.16307607323232,45.78618213383838
34.50619476010101,87.16607481060606,45.81790561868687
34.50074968434343,87.15984059343434,45.79809816919192
34.52410827020202,87.14879261363636,45.79794034090909
34.52193813131313,87.13699494949495,45.806502525252526
34.50852272727273,87.12326388888889,45.807449494949495
34.49080650252525,87.1071259469697,45.800307765151516
34.50729955808081,87.09868213383838,45.80859375
34.53030303030303,87.11489898989899,45.82907196969697
34.54490214646464,87.17179608585859,45.80011047979798
34.56439393939394,87.21101641414141,45.79813762626262
34.58518781565657,87.23938604797979,45.882694128787875
34.58116319444444,87.24956597222223,45.841422032828284
34.57287720959596,87.27994791666667,45.88884943181818
34.56758996212121,87.29202178030303,45.85641571969697
34.564827967171716,87.3520754419192,45.90163352272727
34.547190656565654,87.36032196969697,45.88352272727273
34.56549873737374,87.37736742424242,45.90183080808081
34.55145202020202,87.41619318181819,45.91382575757576
34.53259154040404,87.46188446969697,45.86403093434343
34.545888573232325,87.51353377525253,45.91110321969697
34.53870738636363,87.56253945707071,45.92049400252525
34.539535984848484,87.60124684343434,45.941366792929294
34.54841382575758,87.66141887626263,45.9548216540404
34.53432765151515,87.69041982323232,45.980350378787875
34.43004261363637,87.62006786616162,45.921677714646464
34.27793560606061,87.49510732323232,45.796401515151516
34.24897411616162,87.42795138888889,45.80894886363637
34.304648042929294,87.43390940656566,45.824534406565654
34.331044823232325,87.39417613636364,45.81841856060606
34.340830176767675,87.36482007575758,45.763809974747474
34.360361426767675,87.33905460858585,45.76408617424242
34.351444128787875,87.28562973484848,45.780263573232325
