R,G,B
68.91812657828282,52.32185132575758,52.51882102272727
68.8838778409091,52.329111426767675,52.48709753787879
69.12610479797979,52.50189393939394,52.718276515151516
69.24045138888889,52.60424558080808,52.804371843434346
69.2862215909091,52.6037720959596,52.800583964646464
69.20963541666667,52.678701073232325,52.73962279040404
69.24013573232324,52.75149936868687,52.81731376262626
69.3297821969697,52.99360795454545,52.94736426767677
69.52221433080808,53.179884785353536,53.09860321969697
69.67680713383838,53.41007733585859,53.14792455808081
69.78669507575758,53.62428977272727,53.21867108585859
69.89192708333333,53.83242582070707,53.36351799242424
69.99538352272727,54.00753630050505,53.44961332070707
70.11651672979798,54.214212436868685,53.55180713383838
70.23737373737374,54.427083333333336,53.66098484848485
70.33585858585859,54.63778409090909,53.77130681818182
70.47672032828282,54.816208964646464,53.858822601010104
70.58017676767676,55.030934343434346,53.97585227272727
70.71492266414141,55.23528251262626,54.059146148989896
70.80618686868686,55.435763888888886,54.19681186868687
70.9073153409091,55.63632417929293,54.27047821969697
71.01657196969697,55.837752525252526,54.36395202020202
71.1456755050505,56.023989898989896,54.44554924242424
71.18185763888889,56.10783617424242,54.46294981060606
70.57070707070707,55.46291035353536,54.006155303030305
69.72466856060606,54.29569128787879,53.31005366161616
69.16899463383838,53.414101957070706,52.90273832070707
69.01992582070707,53.03397253787879,52.714370265151516
68.87618371212122,52.7432922979798,52.64496527777778
68.68027935606061,52.43217329545455,52.4626341540404
68.46291035353535,52.13068181818182,52.300978535353536
68.20415088383838,51.746291035353536,51.95762310606061
68.28870738636364,51.84726167929293,52.04549400252525
68.3644255050505,51.91366792929293,52.11742424242424
68.36312342171718,51.93209438131313,52.11470170454545
68.34998421717172,51.94799558080808,52.09367108585859
68.40948547979798,52.01444128787879,52.125552398989896
68.50978535353535,52.14315025252525,52.208175505050505
68.62018623737374,52.32615214646464,52.31699810606061
68.70450599747475,52.49459438131313,52.33755523989899
68.86967329545455,52.71152935606061,52.52071496212121
68.98989898989899,52.911142676767675,52.58080808080808
69.05843592171718,53.08510890151515,52.69148516414141
69.15905145202021,53.26274463383838,52.765743371212125
69.2874053030303,53.422190656565654,52.85684974747475
69.39382102272727,53.61257102272727,52.947640467171716
69.51361268939394,53.81506470959596,53.049124053030305
69.64082228535354,54.03065814393939,53.121567234848484
69.76128472222223,54.21961805555556,53.23461174242424
69.87571022727273,54.43205492424242,53.32583648989899
69.98741319444444,54.625197285353536,53.42901672979798
70.12480271464646,54.86659564393939,53.52505523989899
70.2594696969697,55.076388888888886,53.63036616161616
70.37527619949495,55.27079387626262,53.72360321969697
70.03665561868686,54.891769255050505,53.44132733585859
69.28724747474747,53.92266414141414,52.83238636363637
68.78093434343434,53.07575757575758,52.38857323232323
68.61197916666667,52.694996843434346,52.23587436868687
68.57287720959596,52.54936079545455,52.24854008838384
68.50390625,52.32429766414141,52.0954466540404
68.42708333333333,52.12247474747475,52.02146464646464
68.44322127525253,52.12393465909091,52.010140467171716
68.57437657828282,52.246725063131315,52.13245738636363
68.63486426767676,52.35503472222222,52.154592803030305
68.63987531565657,52.34552556818182,52.20158617424242
68.63553503787878,52.34229008838384,52.17246685606061
68.68690814393939,52.408341224747474,52.24277935606061
68.80681818181819,52.57686237373738,52.306502525252526
68.94270833333333,52.75694444444444,52.42613636363637
69.09797190656566,52.93556660353536,52.53862847222222
69.18091066919192,53.18091066919192,52.595999053030305
69.29734848484848,53.34280303030303,52.68087121212121
69.37338226010101,53.49412089646464,52.793521148989896
69.43994633838383,53.642440025252526,52.83357007575758
69.59067234848484,53.874447601010104,52.965041035353536
69.72092013888889,54.05504261363637,53.06782670454545
69.86706912878788,54.25027619949495,53.18020044191919
69.94902146464646,54.44302398989899,53.20296717171717
70.07875631313131,54.645833333333336,53.36742424242424
70.22545770202021,54.886600378787875,53.49550189393939
70.39358428030303,55.117069128787875,53.62038352272727
70.50035511363636,55.34805082070707,53.69038036616162
70.23559816919192,55.040364583333336,53.49601483585859
69.54726957070707,54.169270833333336,52.909958964646464
69.08333333333333,53.44002525252525,52.51420454545455
68.97529987373737,53.10503472222222,52.394333964646464
