R,G,B
66.48970170454545,64.6216461489899,54.426254734848484
66.56581439393939,64.87578914141415,54.53914141414141
66.36537247474747,64.69444444444444,54.39756944444444
65.68824968434343,63.72928503787879,53.78957544191919
65.22660195707071,62.91331281565657,53.348287563131315
65.15822285353535,62.72372159090909,53.277225378787875
65.08992266414141,62.55062342171717,53.17151988636363
64.94874526515152,62.28870738636363,53.04438920454545
64.7556029040404,62.003866792929294,52.8493529040404
64.73208648989899,61.95178345959596,52.79916351010101
64.99763257575758,62.289614898989896,53.09911616161616
65.16556186868686,62.5959595959596,53.24763257575758
65.15613162878788,62.65108112373738,53.24530460858586
65.1590119949495,62.66958648989899,53.25007891414141
65.1997711489899,62.78515625,53.30425347222222
65.32848011363636,63.00714172979798,53.44038036616162
65.44764046717172,63.23346748737374,53.54723011363637
65.55003156565657,63.454861111111114,53.682607323232325
65.67175662878788,63.67270359848485,53.784603851010104
65.69432607323232,63.83195233585859,53.82074652777778
65.8615845959596,64.04955808080808,53.984059343434346
65.88103693181819,64.18027935606061,54.005563446969695
65.99092487373737,64.39938446969697,54.15932765151515
66.09576231060606,64.60444286616162,54.27205650252525
66.16126104797979,64.76384943181819,54.33866003787879
66.24096433080808,64.9541903409091,54.43114741161616
66.32177241161617,65.20434816919192,54.555831755050505
66.42767518939394,65.4436158459596,54.70782039141414
66.4799163510101,65.64311079545455,54.81340751262626
66.54817708333333,65.83842329545455,54.88656092171717
66.54565183080808,65.90991950757575,54.939749053030305
66.05946180555556,65.28121054292929,54.496646148989896
65.55784406565657,64.27706755050505,53.961568813131315
65.37140940656566,63.79644097222222,53.71010890151515
65.35511363636364,63.62973484848485,53.63178661616162
65.22837752525253,63.39709595959596,53.50804924242424
65.09832702020202,63.11521464646464,53.38431186868687
65.02434501262626,62.939591224747474,53.29391571969697
65.25654987373737,63.195628156565654,53.49660669191919
65.38443023989899,63.41157670454545,53.60870422979798
65.28196022727273,63.30942234848485,53.55705492424242
65.26984690656566,63.27047821969697,53.5050110479798
65.29943970959596,63.28602430555556,53.55733112373738
65.40774936868686,63.43821022727273,53.646701388888886
65.50315656565657,63.60227272727273,53.730429292929294
65.58061079545455,63.74538352272727,53.81640625
65.68268623737374,63.949100378787875,53.94673295454545
65.72427398989899,64.03803661616162,53.97127525252525
65.78886521464646,64.16907354797979,54.05401672979798
65.85965119949495,64.29841382575758,54.103653724747474
65.84106691919192,64.4269255050505,54.08948863636363
65.95052083333333,64.5674715909091,54.211568813131315
66.03247316919192,64.72218276515152,54.32350852272727
66.1557370580808,64.97470801767676,54.46555397727273
66.20557133838383,65.09730113636364,54.523121843434346
66.29880839646465,65.27765940656566,54.54659880050505
66.19633838383838,65.20123106060606,54.54056186868687
65.60984848484848,64.27477904040404,54.004103535353536
65.04967645202021,63.184146148989896,53.4112610479798
64.82275883838383,62.66414141414141,53.164614898989896
64.75145991161617,62.40565814393939,53.047861426767675
64.52880366161617,61.997395833333336,52.818576388888886
64.35467960858585,61.595999053030305,52.62125157828283
64.29068023989899,61.35681029040404,52.503432765151516
64.49337121212122,61.55460858585859,52.7042297979798
64.66583806818181,61.775528724747474,52.82650726010101
64.58992266414141,61.69771938131313,52.74727746212121
64.58439867424242,61.63237847222222,52.727864583333336
64.59805082070707,61.67917455808081,52.739938446969695
64.76625631313131,61.87642045454545,52.85700757575758
64.86138731060606,62.055989583333336,52.98149463383838
64.93272569444444,62.22186710858586,53.05835700757576
65.03701073232324,62.37934027777778,53.148910984848484
65.05220170454545,62.48528251262626,53.19835069444444
65.17297979797979,62.64504419191919,53.296401515151516
65.29486268939394,62.819326073232325,53.406131628787875
65.35006313131314,62.939078282828284,53.47017045454545
65.47478693181819,63.136403093434346,53.57563920454545
65.54431029040404,63.29178503787879,53.68130523989899
65.65565814393939,63.496725063131315,53.813802083333336
65.71559343434343,63.60669191919192,53.85684974747475
65.78488005050505,63.84075126262626,53.89630681818182
65.95000789141415,64.05954071969697,54.07721748737374
66.00970643939394,64.19610164141415,54.15617108585859
65.99818497474747,64.24597537878788,54.15822285353536
65.36154513888889,63.38663983585859,53.581557765151516
64.59201388888889,62.042929292929294,52.854482323232325
64.29817708333333,61.24467329545455,52.51298137626262
64.24696180555556,60.821614583333336,52.36691130050505
64.10247001262626,60.411813446969695,52.13372001262626
63.84071180555556,59.85775726010101,51.91678503787879
63.665048926767675,59.50390625,51.68588226010101
63.7321654040404,59.52667297979798,51.78140782828283
64.0608428030303,59.941208964646464,52.06762941919192
64.17372948232324,60.124013573232325,52.137271148989896
64.10471906565657,60.07173295454545,52.07725694444444
64.20730744949495,60.132181186868685,52.14638573232323
64.33625315656566,60.32741477272727,52.225931186868685
64.5028409090909,60.59611742424242,52.406565656565654
64.62567077020202,60.81979955808081,52.50808869949495
64.73500631313131,61.01373106060606,52.5959595959596
64.85203598484848,61.20304608585859,52.694996843434346
64.96602746212122,61.40258049242424,52.79099589646464
65.02312184343434,61.62492108585859,52.89480744949495
65.1027067550505,61.78263099747475,53.00864109848485
65.17708333333333,62.052083333333336,53.11174242424242
65.23240214646465,62.251657196969695,53.20462436868687
65.34327651515152,62.498263888888886,53.291666666666664
65.45916193181819,62.746409406565654,53.46610637626262
65.51436237373737,62.895833333333336,53.55381944444444
65.63865214646465,63.12286931818182,53.64212436868687
65.72853535353535,63.31234217171717,53.71401515151515
65.79423137626263,63.48346748737374,53.80843592171717
65.93576388888889,63.72206439393939,53.96622474747475
66.01416508838383,63.930989583333336,54.09118529040404
65.94673295454545,63.88912563131313,54.00591856060606
65.12973484848484,62.73690025252525,53.308554292929294
64.4208096590909,61.30559501262626,52.591579861111114
64.11919981060606,60.46137152777778,52.21752683080808
64.08238636363636,60.15640782828283,52.09927398989899
63.88825757575758,59.79150883838384,51.91635101010101
63.62811710858586,59.30393781565657,51.59418402777778
63.50145991161616,58.99893465909091,51.50288036616162
63.6339172979798,59.14512310606061,51.6317077020202
64.0206755050505,59.66319444444444,51.935763888888886
64.04265309343434,59.77750157828283,51.94369476010101
64.04016729797979,59.767282196969695,51.9285827020202
64.10542929292929,59.86489898989899,51.979166666666664
64.26420454545455,60.07165404040404,52.145517676767675
64.4475615530303,60.32666508838384,52.306936553030305
64.53807607323232,60.52986900252525,52.35278566919192
64.69211647727273,60.804805871212125,52.469736426767675
64.79288983585859,60.99948705808081,52.59765625
64.93169981060606,61.22478693181818,52.700954861111114
65.0033538510101,61.40770991161616,52.820273042929294
65.10637626262626,61.604166666666664,52.86489898989899
65.21500157828282,61.85247001262626,53.05038667929293
65.22502367424242,62.014480744949495,53.076980744949495
65.35945391414141,62.32047032828283,53.23934659090909
65.4174558080808,62.53409090909091,53.38083964646464
65.53077651515152,62.76483585858586,53.44207702020202
65.62180397727273,62.95829387626262,53.55157039141414
65.67858270202021,63.10834911616162,53.63375946969697
65.77158301767676,63.37148832070707,53.74191130050505
65.92755681818181,63.57007575757576,53.884469696969695
66.00623421717172,63.78022411616162,54.021701388888886
66.02316130050505,63.863754734848484,54.046835542929294
65.41094539141415,63.05709438131313,53.51400726010101
64.54371843434343,61.463857323232325,52.69444444444444
64.10834911616162,60.394491792929294,52.091934974747474
64.06636679292929,60.06100063131313,52.06731376262626
63.92664930555556,59.782236426767675,51.91544349747475
63.76089015151515,59.400252525252526,51.69996843434343
63.61904198232323,59.10988794191919,51.5295533459596
63.82260101010101,59.29040404040404,51.74179292929293
64.11308396464646,59.75071022727273,52.0368529040404
64.10396938131314,59.805673926767675,52.01400726010101
64.11738478535354,59.80725220959596,51.94393150252525
64.13324652777777,59.82437657828283,51.96626420454545
64.28251262626263,60.04782196969697,52.12941919191919
64.41998106060606,60.25268308080808,52.22143308080808
64.6083096590909,60.557962436868685,52.40423768939394
64.74518623737374,60.80658143939394,52.48224431818182
64.8152619949495,60.98398042929293,52.58893623737374
64.87010732323232,61.18939393939394,52.672348484848484
64.97908775252525,61.33136047979798,52.720407196969695
65.09138257575758,61.50868055555556,52.85464015151515
65.15265940656566,61.75177556818182,52.96042455808081
65.23370422979798,61.94061710858586,53.07098327020202
65.30725220959596,62.21255523989899,53.21334438131313
65.45458491161617,62.39871369949495,53.331478851010104
65.55512152777777,62.707583648989896,53.43438289141414
65.6216066919192,62.873184974747474,53.51049558080808
65.54916351010101,62.82804608585859,53.470407196969695
64.7902067550505,61.679884785353536,52.80346433080808
64.0340909090909,60.183712121212125,52.01988636363637
63.79644097222222,59.464528093434346,51.695115214646464
63.734375,59.21227904040404,51.61647727272727
63.623421717171716,58.958175505050505,51.486111111111114
63.45407196969697,58.617739898989896,51.312026515151516
63.442037563131315,58.48196811868687,51.29794034090909
63.74928977272727,58.87649936868687,51.55673926767677
63.931936553030305,59.21918402777778,51.73544034090909
63.92278251262626,59.25753630050505,51.75722064393939
63.931344696969695,59.25694444444444,51.72238005050505
64.04979482323232,59.39386047979798,51.808791035353536
64.20801767676768,59.6863952020202,51.959280303030305
64.37125157828282,59.96405460858586,52.116201073232325
64.5217408459596,60.24759311868687,52.23370422979798
64.62843276515152,60.44961332070707,52.347340593434346
64.73895202020202,60.65546085858586,52.48737373737374
64.85286458333333,60.90273832070707,52.55614741161616
64.95955650252525,61.08218907828283,52.680989583333336
65.07402146464646,61.306344696969695,52.77556818181818
65.19251104797979,61.48038983585859,52.87574968434343
65.30883049242425,61.75390625,53.00027619949495
65.41761363636364,61.97522095959596,53.12373737373738
65.50769412878788,62.17436079545455,53.24080650252525
65.54849273989899,62.453164457070706,53.35531092171717
65.64019097222223,62.71042455808081,53.48378314393939
65.76388888888889,62.97159090909091,53.62042297979798
65.79237689393939,63.09256628787879,53.63912563131313
65.36509627525253,62.55559501262626,53.257773042929294
64.34185606060606,60.79150883838384,52.34927398989899
63.75808869949495,59.43438289141414,51.70363794191919
63.63415404040404,58.920296717171716,51.46401515151515
63.50603693181818,58.64650410353536,51.30054450757576
63.32855902777778,58.26637468434343,51.1278014520202
63.11209753787879,57.833688446969695,50.88955965909091
63.083688446969695,57.687539457070706,50.79565183080808
63.443063446969695,58.12472380050505,51.122672032828284
63.65703914141414,58.522885101010104,51.36584595959596
63.67613636363637,58.58001893939394,51.386837121212125
63.692550505050505,58.59627525252525,51.379892676767675
63.79553345959596,58.78243371212121,51.49850063131313
63.98895202020202,59.05160984848485,51.67881944444444
64.12981376262626,59.335306186868685,51.81589330808081
64.27355587121212,59.58431976010101,51.885140467171716
64.35815183080808,59.78839172979798,51.96673768939394
64.51964962121212,60.0568970959596,52.18631628787879
64.62772253787878,60.260140467171716,52.228732638888886
64.73828125,60.476444128787875,52.382851957070706
64.87843276515152,60.71965751262626,52.5050110479798
64.99214804292929,60.92538667929293,52.57879577020202
65.11643781565657,61.18051609848485,52.65163352272727
65.20931976010101,61.37298768939394,52.79312657828283
65.3264678030303,61.605666035353536,52.92668876262626
65.45908301767676,61.85081281565657,53.051096906565654
65.57749368686869,62.09580176767677,53.16603535353536
65.71504103535354,62.36813446969697,53.29758522727273
65.67617582070707,62.56758996212121,53.37204071969697
65.2309816919192,62.00039457070707,53.01333648989899
64.26211332070707,60.23828125,52.045730744949495
63.67424242424242,58.983743686868685,51.467171717171716
63.570351957070706,58.52395044191919,51.237965593434346
63.47979797979798,58.26136363636363,51.035037878787875
63.25059185606061,57.84576231060606,50.89689867424242
63.063131313131315,57.41919191919192,50.62799873737374
63.10361426767677,57.37160669191919,50.65112058080808
63.43895991161616,57.81569602272727,50.92917455808081
63.7020202020202,58.26120580808081,51.18876262626262
63.69649621212121,58.285037878787875,51.154513888888886
63.75185448232323,58.33566130050505,51.19850852272727
63.87622316919192,58.49538352272727,51.27095170454545
64.02158301767676,58.754537563131315,51.467763573232325
64.24293718434343,59.07705965909091,51.59805082070707
64.38032670454545,59.34749842171717,51.74191130050505
64.50402462121212,59.606455176767675,51.85582386363637
64.59919507575758,59.83262310606061,51.95841224747475
64.74179292929293,60.073232323232325,52.0636047979798
64.87125157828282,60.31490688131313,52.213107638888886
64.92881944444444,60.50347222222222,52.28314393939394
65.12898516414141,60.810329861111114,52.427596275252526
65.2366240530303,61.03728693181818,52.55038667929293
65.35471906565657,61.27075441919192,52.71077967171717
65.50619476010101,61.51913667929293,52.81853693181818
65.61683238636364,61.720841224747474,52.965159406565654
65.76152146464646,61.99763257575758,53.062815656565654
65.89547821969697,62.22013099747475,53.19014362373738
66.03420928030303,62.487807765151516,53.337081755050505
66.11525410353535,62.70269097222222,53.43027935606061
65.91552241161617,62.52647569444444,53.27252998737374
64.95766256313131,61.0987610479798,52.44393150252525
64.1858033459596,59.62109375,51.64240056818182
64.06897095959596,59.06123737373738,51.426767676767675
64.00094696969697,58.80697601010101,51.32496843434343
63.86336016414141,58.49909248737374,51.147293244949495
63.618844696969695,58.07607323232323,50.8738952020202
63.6389283459596,57.99325284090909,50.89224273989899
63.94906092171717,58.39098011363637,51.188644255050505
64.12184343434343,58.688131313131315,51.39299242424242
64.10744160353535,58.69693023989899,51.32429766414141
64.06960227272727,58.67282196969697,51.31786616161616
64.16074810606061,58.80121527777778,51.326309974747474
64.33412247474747,59.05823863636363,51.5613952020202
64.49108270202021,59.33151830808081,51.67684659090909
64.61919981060606,59.58353061868687,51.84268465909091
64.73173137626263,59.82611268939394,51.95711016414141
64.82425820707071,60.05232007575758,52.07220643939394
64.89472853535354,60.22111742424242,52.088541666666664
65.00003945707071,60.41670612373738,52.20505839646464
65.08558238636364,60.615096275252526,52.27450284090909
65.16619318181819,60.79229797979798,52.400094696969695
65.33289930555556,61.05007102272727,52.54580965909091
65.4698153409091,61.30977746212121,52.681778724747474
65.6083096590909,61.56285511363637,52.813802083333336
65.66725852272727,61.71397569444444,52.84639362373738
65.56699810606061,61.66690340909091,52.805003156565654
64.74238478535354,60.48591382575758,52.072561553030305
63.97861426767677,59.00875946969697,51.3526672979798
63.80385890151515,58.38403566919192,51.05070233585859
63.743489583333336,58.15999842171717,50.9436158459596
63.597458964646464,57.88817866161616,50.78164457070707
63.385140467171716,57.502249053030305,50.56979955808081
63.41366792929293,57.46606691919192,50.59832702020202
63.72088068181818,57.88186553030303,50.90743371212121
63.835464015151516,58.103298611111114,51.01649305555556
63.80200441919192,58.12413194444444,50.970407196969695
63.753708964646464,58.07836174242424,50.919113005050505
63.878432765151516,58.246646148989896,51.00043402777778
64.07283775252525,58.525015782828284,51.19341856060606
64.22648358585859,58.82070707070707,51.38210227272727
64.35203598484848,59.078677398989896,51.549479166666664
64.42621527777777,59.252604166666664,51.54916351010101
64.55827809343434,59.509982638888886,51.726523042929294
64.61608270202021,59.68252840909091,51.81605113636363
64.73547979797979,59.86063762626262,51.942392676767675
64.78547190656566,60.082504734848484,51.94835069444444
64.93943339646465,60.30070233585859,52.08289930555556
65.05460858585859,60.55571338383838,52.23974116161616
65.12460542929293,60.768544823232325,52.3359375
65.28053977272727,60.99455492424242,52.47971906565657
65.33779198232324,61.143978851010104,52.55527935606061
65.50359059343434,61.46145044191919,52.71729008838384
65.58988320707071,61.644491792929294,52.805003156565654
65.64350536616162,61.79975536616162,52.86809501262626
65.49060921717172,61.67952967171717,52.78606376262626
64.45411142676768,60.16528566919192,51.851523042929294
63.650607638888886,58.560329861111114,51.03633996212121
63.30362215909091,57.72249842171717,50.61343907828283
63.208609532828284,57.43367266414141,50.50816761363637
62.95789930555556,57.016611426767675,50.246567234848484
62.694168244949495,56.47857481060606,50.00808869949495
62.52821180555556,56.179569128787875,49.81435448232323
62.68513257575758,56.310763888888886,49.930239898989896
63.02923768939394,56.84063289141414,50.32216698232323
63.012863005050505,56.93410669191919,50.30737058080808
63.01862373737374,56.93323863636363,50.28787878787879
63.05476641414141,57.03251262626262,50.347695707070706
63.21551452020202,57.288431186868685,50.44957386363637
63.41729797979798,57.57938762626262,50.65767045454545
63.57997948232323,57.87148832070707,50.82271938131313
63.701309974747474,58.12507891414141,50.96519886363637
63.78708964646464,58.2957702020202,51.031881313131315
63.92941130050505,58.55314867424242,51.187302714646464
64.00248579545455,58.779000946969695,51.254221906565654
64.12870896464646,59.01428345959596,51.41974431818182
64.24100378787878,59.28424873737374,51.51704545454545
64.3415404040404,59.53787878787879,51.667929292929294
64.49932922979798,59.795572916666664,51.78389362373738
64.59801136363636,60.0457702020202,51.913510101010104
64.72092013888889,60.27158301767677,52.02237215909091
64.85684974747475,60.536142676767675,52.13857323232323
65.00201231060606,60.815932765151516,52.27584438131313
65.09670928030303,61.08518781565657,52.45276988636363
65.17487373737374,61.270675505050505,52.511837121212125
64.67649147727273,60.70063920454545,52.111466224747474
63.699258207070706,59.16390467171717,51.25023674242424
63.17258522727273,58.12949810606061,50.703677398989896
63.095841224747474,57.74404198232323,50.51929450757576
62.95675505050505,57.48453282828283,50.38194444444444
62.75789141414141,57.10164141414141,50.16319444444444
62.53957544191919,56.71823705808081,49.930989583333336
62.511166351010104,56.64816130050505,49.89437342171717
62.82070707070707,57.07386363636363,50.234690656565654
62.9598327020202,57.37934027777778,50.34477588383838
62.93556660353536,57.41473327020202,50.36422821969697
62.96010890151515,57.478732638888886,50.3721985479798
63.05851483585859,57.66141887626262,50.46634311868687
63.202651515151516,57.95044191919192,50.623263888888886
63.296322601010104,58.22403724747475,50.76807133838384
63.45568970959596,58.51029829545455,50.965317234848484
63.494357638888886,58.71942077020202,51.003353851010104
63.60223327020202,58.94945549242424,51.13095801767677
63.742148042929294,59.23804450757576,51.273398042929294
63.870778093434346,59.49625157828283,51.39681976010101
63.976089015151516,59.746291035353536,51.53353851010101
64.09864267676768,59.984690656565654,51.65309343434343
64.20687342171718,60.21839488636363,51.74759311868687
64.31005366161617,60.44673295454545,51.8682922979798
64.44124842171718,60.72833806818182,52.02537089646464
64.52801452020202,60.98129734848485,52.11639835858586
64.57449494949495,61.21212121212121,52.261837121212125
64.61095328282828,61.449021464646464,52.384627525252526
64.66035353535354,61.66303661616162,52.45675505050505
64.79841382575758,61.9904908459596,52.6121764520202
64.84004103535354,62.24692234848485,52.740609217171716
64.89524147727273,62.48173137626262,52.861624053030305
64.80275410353535,62.4637389520202,52.81395991161616
63.92605744949495,61.32220643939394,52.0568970959596
63.265427714646464,60.04778251262626,51.401791351010104
63.10811237373738,59.45565025252525,51.09296085858586
63.042850378787875,59.262705176767675,51.04679608585859
62.941958648989896,59.05401672979798,50.958688446969695
62.687815656565654,58.65940656565657,50.73421717171717
62.56735321969697,58.45466382575758,50.601444128787875
62.698232323232325,58.62263257575758,50.755208333333336
62.88971748737374,58.925228851010104,50.95253314393939
62.84883996212121,58.934067234848484,50.95837279040404
62.77840909090909,58.84690656565657,50.79955808080808
62.81506470959596,58.91370738636363,50.891769255050505
62.83984375,59.02292455808081,50.90518465909091
62.97289299242424,59.22494476010101,51.05007102272727
63.083846275252526,59.4514283459596,51.19495738636363
63.12705176767677,59.64851641414141,51.3136047979798
63.21661931818182,59.85740214646464,51.39165088383838
63.201033775252526,60.000118371212125,51.43777619949495
63.255208333333336,60.13352272727273,51.50284090909091
63.28760258838384,60.34331597222222,51.607047032828284
63.34627525252525,60.49226641414141,51.634627525252526
63.430831755050505,60.701822916666664,51.79809816919192
63.49913194444444,60.88076073232323,51.87018623737374
63.59248737373738,61.08554292929293,52.038510101010104
63.6925110479798,61.283577967171716,52.10586332070707
63.777541035353536,61.44878472222222,52.210306186868685
63.851089015151516,61.62413194444444,52.28259154040404
63.66729797979798,61.44049873737374,52.17929292929293
62.875,60.30587121212121,51.449179292929294
62.2550110479798,59.13521938131313,50.816879734848484
62.16650883838384,58.645833333333336,50.629103535353536
62.12085700757576,58.41552241161616,50.57429766414141
61.95490056818182,58.10183869949495,50.36004577020202
61.7706360479798,57.7393860479798,50.18146306818182
61.82465277777778,57.70991161616162,50.193497474747474
62.07540246212121,58.00706281565657,50.46145044191919
62.06340751262626,58.09023832070707,50.461134785353536
61.99751420454545,58.01961016414141,50.43375157828283
61.988083964646464,57.976089015151516,50.39591224747475
62.03622159090909,58.04790088383838,50.490609217171716
62.22103851010101,58.293166035353536,50.61261047979798
62.3220091540404,58.43801294191919,50.73946496212121
62.43398832070707,58.63521938131313,50.81940498737374
62.40869633838384,58.793008207070706,50.84682765151515
62.5145202020202,58.96133207070707,50.93402777777778
62.594065656565654,59.136521464646464,51.050820707070706
62.59351325757576,59.259390782828284,51.08293876262626
62.67874053030303,59.44894255050505,51.206044823232325
62.75508996212121,59.641927083333336,51.29091698232323
62.84339488636363,59.83660827020202,51.40005523989899
62.92846433080808,60.06514362373738,51.49759311868687
63.055160984848484,60.28653724747475,51.603298611111114
63.1227904040404,60.45170454545455,51.70785984848485
62.769846906565654,60.020004734848484,51.38521938131313
61.91110321969697,58.65384311868687,50.611702967171716
61.38297032828283,57.40664457070707,49.99124053030303
61.24644886363637,56.893229166666664,49.72861426767677
61.11959438131313,56.55551609848485,49.60002367424242
60.91552241161616,56.13585069444444,49.34528882575758
60.7098327020202,55.68678977272727,49.12002840909091
60.67179608585859,55.54190340909091,49.03259154040404
60.93998579545455,55.8967408459596,49.30819917929293
61.05673926767677,56.074416035353536,49.42148042929293
61.01925505050505,56.047190656565654,49.407828282828284
61.022293244949495,56.04170612373738,49.39555713383838
61.13387784090909,56.18627683080808,49.51834753787879
61.28622159090909,56.41753472222222,49.634548611111114
61.42388731060606,56.63364109848485,49.78326231060606
61.56802398989899,56.878787878787875,49.87768308080808
