R,G,B
40.051925505050505,89.10069444444444,49.484059343434346
39.95892518939394,89.22155145202021,49.46997316919192
40.018899936868685,89.23181029040404,49.534682765151516
40.06111900252525,89.27339804292929,49.52813289141414
40.09907670454545,89.31640625,49.564827967171716
40.10795454545455,89.29056186868686,49.53125
40.08755523989899,89.32098327020202,49.504537563131315
40.11328125,89.36627998737374,49.56451231060606
40.152817234848484,89.36225536616162,49.612728851010104
40.14993686868687,89.41729797979798,49.61379419191919
40.14989741161616,89.46634311868686,49.62196180555556
40.17092803030303,89.49984217171718,49.648989898989896
40.18943339646464,89.52718592171718,49.68801294191919
40.200363005050505,89.56384154040404,49.67889835858586
40.2042297979798,89.59327651515152,49.68671085858586
40.193142361111114,89.62795928030303,49.669783775252526
40.22455018939394,89.68367266414141,49.71160827020202
40.214725378787875,89.71014835858585,49.72309027777778
40.2098327020202,89.75481376262626,49.734927398989896
40.12180397727273,89.7310211489899,49.71176609848485
39.85590277777778,89.49700126262626,49.462752525252526
39.76613794191919,89.34173768939394,49.371725063131315
39.814827967171716,89.32019412878788,49.44014362373738
39.86789772727273,89.30713383838383,49.45107323232323
39.90486900252525,89.27639678030303,49.47747001262626
39.92455808080808,89.23169191919192,49.43087121212121
39.91769255050505,89.15822285353535,49.40948547979798
39.96839488636363,89.14279513888889,49.39879261363637
39.98851799242424,89.12961647727273,49.417653093434346
39.998184974747474,89.1088226010101,49.42842487373738
40.00741792929293,89.06392045454545,49.41856060606061
39.840988005050505,88.64607007575758,48.98287563131313
39.85854640151515,88.64516256313131,49.01053503787879
39.88190498737374,88.65336963383838,49.00264362373738
39.89445233585859,88.65613162878788,49.03034248737374
39.92171717171717,88.70833333333333,49.07023358585859
39.92290088383838,88.70825441919192,49.05105744949495
39.9274779040404,88.72908775252525,49.04995265151515
39.92120422979798,88.7404908459596,49.051096906565654
39.92941130050505,88.75248579545455,49.045730744949495
39.94266887626262,88.79304766414141,49.08866003787879
39.93225220959596,88.80172821969697,49.071614583333336
39.9548216540404,88.83471433080808,49.10444286616162
39.94961332070707,88.86075599747475,49.11643781565657
39.96425189393939,88.90696022727273,49.126657196969695
39.96085858585859,88.94681186868686,49.14851641414141
39.98319128787879,88.97892992424242,49.16674558080808
39.98473011363637,89.01282354797979,49.1657591540404
39.97585227272727,89.04308712121212,49.19554924242424
39.94472064393939,89.07729640151516,49.16157670454545
39.742384785353536,88.94345801767676,49.04936079545455
39.57331123737374,88.73461174242425,48.90490845959596
39.60369318181818,88.68434343434343,48.89709595959596
39.65991950757576,88.65471117424242,48.91228693181818
39.693063446969695,88.61809501262626,48.90692077020202
39.70205965909091,88.56837910353535,48.88340435606061
39.70742582070707,88.52276672979798,48.881510416666664
39.74857954545455,88.4938446969697,48.88762626262626
39.797506313131315,88.49368686868686,48.901041666666664
39.81569602272727,88.47289299242425,48.89145359848485
39.81680082070707,88.43264678030303,48.89224273989899
39.83491161616162,88.4106691919192,48.881155303030305
39.84059343434343,88.3956755050505,48.85637626262626
39.87425031565657,88.4073942550505,48.87425031565657
39.910471906565654,88.42909564393939,48.915364583333336
39.900173611111114,88.43552714646465,48.903488005050505
39.9279908459596,88.45576862373737,48.945509785353536
39.94799558080808,88.48129734848484,48.93978851010101
39.95955650252525,88.50532670454545,48.97391887626262
39.94965277777778,88.53077651515152,48.95643939393939
39.96823705808081,88.56482796717172,49.01716382575758
39.96831597222222,88.58984375,48.99625157828283
39.966658775252526,88.62969539141415,49.01968907828283
39.97088068181818,88.65759154040404,49.013967803030305
39.9776672979798,88.69262941919192,49.04000946969697
39.98106060606061,88.72253787878788,49.046401515151516
39.98141571969697,88.75493213383838,49.07153566919192
39.97616792929293,88.80555555555556,49.04150883838384
39.98788667929293,88.84079071969697,49.09347380050505
39.89461016414141,88.82106218434343,49.02876420454545
39.69199810606061,88.65995896464646,48.94105113636363
39.61079545454545,88.53235479797979,48.79940025252525
39.64461016414141,88.51629577020202,48.833688446969695
39.726523042929294,88.52734375,48.85752051767677
39.747829861111114,88.48962279040404,48.89776672979798
39.76258680555556,88.48575599747475,48.88206281565657
39.76688762626262,88.46922348484848,48.86063762626262
39.79659880050505,88.45616319444444,48.86841066919192
39.80981691919192,88.45486111111111,48.905776515151516
39.80788352272727,88.42451862373737,48.84891887626262
39.802438446969695,88.42049400252525,48.886403093434346
39.83451704545455,88.43016098484848,48.84367108585859
39.83514835858586,88.43347537878788,48.90048926767677
39.87215909090909,88.46180555555556,48.854166666666664
39.877327967171716,88.47660195707071,48.91252367424242
39.88766571969697,88.50240688131314,48.90044981060606
39.89930555555556,88.52604166666667,48.94018308080808
39.90206755050505,88.5546875,48.93252840909091
39.90376420454545,88.57879577020202,48.96736900252525
39.9051452020202,88.61316287878788,48.96543560606061
39.91051136363637,88.64030934343434,48.989425505050505
39.915048926767675,88.65763099747475,48.988596906565654
39.925741792929294,88.71898674242425,49.02422664141414
39.92329545454545,88.74258207070707,49.003787878787875
39.93217329545455,88.80370107323232,49.06632733585859
39.957070707070706,88.8481691919192,49.03914141414141
39.953085542929294,88.86517518939394,49.11312342171717
39.936947601010104,88.89480744949495,49.080886994949495
39.910471906565654,88.92183554292929,49.09749842171717
39.74064867424242,88.81798453282828,48.95497948232323
39.61541193181818,88.68469854797979,48.897451073232325
39.625,88.64977904040404,48.87263257575758
39.67724116161616,88.66524621212122,48.901199494949495
39.707149621212125,88.67889835858585,48.941524621212125
39.72790404040404,88.67045454545455,48.951388888888886
39.74313446969697,88.67053345959596,48.9620422979798
39.757339015151516,88.69294507575758,48.97892992424242
39.761245265151516,88.68880208333333,48.94053819444444
39.740451388888886,88.68063446969697,48.94199810606061
39.726010101010104,88.65246212121212,48.92724116161616
39.74313446969697,88.66390467171718,48.95241477272727
39.743489583333336,88.67751736111111,48.92830650252525
39.77107007575758,88.7204071969697,48.96914457070707
39.79194286616162,88.73259943181819,48.99364741161616
39.78618213383838,88.78065814393939,49.015664457070706
39.7918639520202,88.81348642676768,48.991043244949495
39.800741792929294,88.84114583333333,49.02627840909091
39.796993371212125,88.87401357323232,49.03657670454545
39.8220091540404,88.90360637626263,49.04312657828283
39.82015467171717,88.92558396464646,49.03779987373738
39.82090435606061,88.9626341540404,49.08858112373738
39.81715593434343,89.0033933080808,49.06273674242424
39.82784880050505,89.05038667929293,49.10231218434343
39.83566130050505,89.09055397727273,49.13253630050505
