R,G,B
66.38679766414141,63.441721906565654,50.25958806818182
66.43627683080808,63.562381628787875,50.25430082070707
66.45517676767676,63.636679292929294,50.22806186868687
66.57043087121212,63.78050031565657,50.36777935606061
66.65546085858585,63.853219696969695,50.50552398989899
66.65060763888889,63.98046875,50.56111900252525
66.73701862373737,64.0915009469697,50.63174715909091
66.79095643939394,64.21677714646465,50.60408775252525
66.87780145202021,64.33881786616162,50.777896148989896
66.92708333333333,64.47348484848484,50.767361111111114
66.9743529040404,64.60424558080808,50.81226325757576
66.94456281565657,64.59086963383838,50.81987847222222
66.63802083333333,64.19420770202021,50.54774305555556
66.28160511363636,63.59962910353536,50.21768465909091
66.13052398989899,63.254892676767675,50.08175505050505
66.10479797979798,63.09138257575758,50.07670454545455
66.08617424242425,63.040877525252526,50.05823863636363
66.14125631313131,63.067708333333336,50.11205808080808
66.14200599747475,63.09086963383838,50.11991003787879
66.24621212121212,63.202493686868685,50.196969696969695
66.26747948232324,63.288944128787875,50.21492266414141
66.2488557449495,63.258798926767675,50.20229640151515
66.25351167929293,63.282394255050505,50.18627683080808
66.26586174242425,63.30105744949495,50.21867108585859
66.33491161616162,63.384469696969695,50.24905303030303
66.41216856060606,63.491714015151516,50.33940972222222
66.47818023989899,63.60302241161616,50.369278724747474
66.57559974747475,63.73989898989899,50.489583333333336
66.62571022727273,63.83925189393939,50.482559974747474
66.70766256313131,63.99064867424242,50.574771148989896
66.76929450757575,64.11083491161617,50.61320233585859
66.51302083333333,63.90269886363637,50.26680871212121
66.61138731060606,63.99491003787879,50.32729640151515
66.64433396464646,64.0608428030303,50.37002840909091
66.76108743686869,64.24214804292929,50.44479955808081
66.82800662878788,64.35546875,50.511245265151516
66.8571259469697,64.48196811868686,50.494436553030305
66.91753472222223,64.61592487373737,50.59446022727273
67.02146464646465,64.79577020202021,50.719065656565654
67.10243055555556,64.94049873737374,50.81328914141414
67.13454861111111,65.0485321969697,50.80658143939394
67.2321259469697,65.25043402777777,50.88790246212121
67.26538825757575,65.3559816919192,50.93284406565657
67.21729008838383,65.3052004419192,50.88663983585859
